VendorNumber,VendorName,Brand,PurchasePrice,Description,Actual_price,Volume,TotalPurchaseQuantity,Total_Purchase_Dollars,Total_Sales_Quantity,Total_Sales_Dollars,Total_Sales_Price,Total_Excise_Tax,TotalFreight,Profit,ROI,Profit_Margin,StockTurnover,Sales_Per_Purchase
7153,PINE STATE TRADING CO,19977,7.58,Hideyoshi Namacho Honjozo Sa,10.99,300.0,402,3047.16,394.0,4437.56,3391.9900000000002,16.43,15884.82,1390.4000000000005,0.4562937292429674,31.33253409531365,-8.0,0.9800995024875622
4425,MARTIGNETTI COMPANIES,41985,33.1,Ridge Estate Cab Svgn,47.99,750.0,92,3045.2,99.0,5206.01,3159.4,11.0,144929.24,2160.8100000000004,0.7095790095888613,41.506067026379135,7.0,1.076086956521739
1392,CONSTELLATION BRANDS INC,6394,9.14,Taylor Dry Sherry,13.99,3000.0,333,3043.6200000000003,299.0,4183.01,2350.32,134.55,79528.99,1139.3899999999999,0.3743535658196489,27.238519630600926,-34.0,0.8978978978978979
8004,SAZERAC CO INC,1059,3.4,Old St Nick's Egg Nog,4.49,750.0,895,3043.0,927.0,5552.73,1629.28,729.89,50293.62,2509.7299999999996,0.8247551758133419,45.198127767782694,32.0,1.035754189944134
9165,ULTRA BEVERAGE COMPANY LLP,24429,8.1,Baracchi O'Lillo,11.99,750.0,375,3037.5,1551.0,18596.49,8596.83,172.83,68054.7,15558.990000000002,5.122301234567901,83.66627250626328,1176.0,4.136
90010,VINEXTRA INC,18126,7.53,Monte Velho White Alentejo,10.99,750.0,403,3034.59,349.0,3835.51,2549.68,38.660000000000004,524.94,800.9200000000001,0.2639302179207076,20.88170803882665,-54.0,0.8660049627791563
4425,MARTIGNETTI COMPANIES,27348,18.06,J Drouhin CdBeaune Vlgs 14,27.99,750.0,168,3034.08,60.0,1679.3999999999999,1007.64,6.66,144929.24,-1354.68,-0.44648789748457524,-80.66452304394429,-108.0,0.35714285714285715
10754,PERFECTA WINES,25866,11.48,Le Cirque Rouge,16.99,750.0,264,3030.72,142.0,2210.58,1795.85,15.67,28720.52,-820.1399999999999,-0.27060896420652514,-37.10067041228998,-122.0,0.5378787878787878
1392,CONSTELLATION BRANDS INC,8268,3.03,Paul Masson Chablis Carafe,4.49,1000.0,999,3026.97,940.0,5159.599999999999,575.45,141.0,79528.99,2132.6299999999997,0.7045428266550378,41.33324288704551,-59.0,0.9409409409409409
90032,LABELLE VYDS AND WINERY,22566,9.14,LaBelle Winery 2013 Dry Rsl,13.99,750.0,331,3025.34,856.0,11975.44,9093.5,94.5,778.25,8950.1,2.9583782318681537,74.73712865665061,525.0,2.5861027190332324
4425,MARTIGNETTI COMPANIES,27405,17.99,The Pessimist Red,26.99,750.0,168,3022.3199999999997,77.0,2078.23,1511.4399999999998,8.53,144929.24,-944.0899999999997,-0.3123726144154159,-45.427599447606845,-91.0,0.4583333333333333
10754,PERFECTA WINES,27285,50.33,Ch Grand Puy-Lacst Pauilc 07,73.99,750.0,60,3019.8,10.0,739.9,591.92,1.1,28720.52,-2279.9,-0.7549837737598516,-308.1362346263009,-50.0,0.16666666666666666
4425,MARTIGNETTI COMPANIES,15931,50.32,Fuligni Brun Montalcino DOCG,75.99,750.0,60,3019.2000000000003,28.0,2127.72,1671.78,3.08,144929.24,-891.4800000000005,-0.2952702702702704,-41.898370086289574,-32.0,0.4666666666666667
1128,BROWN-FORMAN CORP,7792,35.93,Herradura Reposado Lot 599,45.99,750.0,84,3018.12,83.0,3817.17,1287.72,65.34,68601.68,799.0500000000002,0.264750904536599,20.93304725752325,-1.0,0.9880952380952381
9552,M S WALKER INC,35392,8.38,Tohu Chard Marlborough NZ,12.99,750.0,360,3016.8,272.0,3830.28,1937.64,30.3,55551.82,813.48,0.26964996022275256,21.238134026755223,-88.0,0.7555555555555555
4425,MARTIGNETTI COMPANIES,12910,41.89,Drouhin Gevrey-Chambertin 13,61.99,750.0,72,3016.08,34.0,2107.66,1549.75,3.7600000000000002,144929.24,-908.4200000000001,-0.3011922760669479,-43.10087964852017,-38.0,0.4722222222222222
2000,SOUTHERN WINE & SPIRITS NE,28578,7.89,Stella Pinot Grigio Umbria,11.99,750.0,382,3013.98,358.0,4292.42,623.48,40.29,19016.59,1278.44,0.424170034306797,29.783665158581872,-24.0,0.93717277486911
9552,M S WALKER INC,13711,5.15,Venta Morales Tempranillo,9.99,750.0,585,3012.75,597.0,5737.03,3518.32,66.22,55551.82,2724.2799999999997,0.9042502696871628,47.48589426933448,12.0,1.0205128205128204
1590,DIAGEO CHATEAU ESTATE WINES,42640,6.8,The Monterey Vyds Chard,9.99,750.0,443,3012.3999999999996,538.0,5436.62,3036.9900000000002,59.730000000000004,7259.75,2424.2200000000003,0.8047470455450805,44.59057281914131,95.0,1.2144469525959367
17035,PERNOD RICARD USA,24650,77.23,Perrier Jouet BE Luxury Case,111.99,750.0,39,3011.97,78.0,8801.22,5867.48,8.64,123780.22,5789.25,1.922080897220092,65.77781262143203,39.0,2.0
4425,MARTIGNETTI COMPANIES,14119,2.16,Zonin Prosecco Brut,3.29,187.0,1394,3011.04,1332.0,4382.28,148.05,37.32,144929.24,1371.2399999999998,0.455404112864658,31.290561077795115,-62.0,0.9555236728837877
3960,DIAGEO NORTH AMERICA INC,258,24.28,Ciroc Coconut Vodka,33.99,1000.0,124,3010.7200000000003,130.0,4418.7,407.88,136.5,257032.07,1407.9799999999996,0.4676555774034116,31.864122932084086,6.0,1.0483870967741935
11567,CAMPARI AMERICA,222,15.99,Wray & Nephew Wh Overproof,19.99,750.0,188,3006.12,144.0,2878.56,1799.1,113.49,20964.81,-127.55999999999995,-0.04243343579098637,-4.431382357845588,-44.0,0.7659574468085106
4425,MARTIGNETTI COMPANIES,27410,17.87,Monte d Fra Valpo Sup Ripaso,26.99,750.0,168,3002.16,40.0,1079.6,863.68,4.4,144929.24,-1922.56,-0.6403922509126763,-178.08077065579846,-128.0,0.23809523809523808
9744,FREDERICK WILDMAN & SONS,26693,17.87,Dom Billaud Simon Chablis 14,26.99,750.0,168,3002.16,67.0,1808.33,1133.58,7.44,3999.93,-1193.83,-0.3976570202787326,-66.01837054077518,-101.0,0.39880952380952384
2000,SOUTHERN WINE & SPIRITS NE,14688,23.8,Ferrari-Carano RSV Chard,35.99,750.0,126,2998.8,115.0,4273.85,2515.32,12.75,19016.59,1275.0500000000002,0.425186741363212,29.833756449103273,-11.0,0.9126984126984127
9165,ULTRA BEVERAGE COMPANY LLP,39456,42.2,Charles Heidsieck Brut Rose,64.99,750.0,71,2996.2,68.0,5291.32,3248.58,7.57,68054.7,2295.12,0.7660102796876043,43.37518804381516,-3.0,0.9577464788732394
1392,CONSTELLATION BRANDS INC,35365,18.49,Ravenswood Dickerson Znfdl,29.99,750.0,162,2995.38,94.0,2771.06,1640.4399999999998,10.44,79528.99,-224.32000000000016,-0.07488866187261721,-8.09509718302744,-68.0,0.5802469135802469
3960,DIAGEO NORTH AMERICA INC,6432,0.64,Shady Fruit Real Ruby Red Gr,0.99,50.0,4679,2994.56,8009.0,7928.91,2131.47,63.07,257032.07,4934.35,1.647771291942723,62.23238755390086,3330.0,1.7116905321649925
7255,PSP WINES,24111,7.58,Don Ramon Oak Aged 12 Tinto,10.99,750.0,395,2994.1,186.0,1672.14,800.11,20.740000000000002,648.71,-1321.9599999999998,-0.4415216592632176,-79.05797361464948,-209.0,0.4708860759493671
4425,MARTIGNETTI COMPANIES,24483,35.94,Daou Rsv Cab Svgn,54.99,750.0,83,2983.02,62.0,3409.38,2419.56,6.86,144929.24,426.3600000000001,0.14292897801556817,12.505499533639549,-21.0,0.7469879518072289
10754,PERFECTA WINES,37342,49.66,Dunn Vyds Cab Svgn Napa Vly,74.99,750.0,60,2979.6,57.0,4274.429999999999,2999.6,6.3100000000000005,28720.52,1294.8299999999995,0.4345650422875552,30.29246004730454,-3.0,0.95
7153,PINE STATE TRADING CO,2301,186.04,Glen Moray 25 Yr Portwood,239.99,750.0,16,2976.64,16.0,3839.84,2879.88,12.61,15884.82,863.2000000000003,0.28999139969898957,22.480103337639072,0.0,1.0
1392,CONSTELLATION BRANDS INC,42602,5.88,3 Blind Moose Chard Cal,10.99,750.0,506,2975.28,627.0,6058.7300000000005,3773.09,69.60000000000001,79528.99,3083.4500000000003,1.0363562421015837,50.892678828731434,121.0,1.2391304347826086
6785,PALM BAY INTERNATIONAL INC,12415,6.12,Callia Alta Pnt Grigio,8.99,750.0,486,2974.3199999999997,526.0,4728.74,3326.3,58.19,13605.41,1754.42,0.5898558325936686,37.101215122844565,40.0,1.0823045267489713
9552,M S WALKER INC,45605,6.12,Bex Rsl Mosel,8.99,750.0,486,2974.3199999999997,589.0,5667.11,3062.82,65.54,55551.82,2692.79,0.9053464321256625,47.516106092876264,103.0,1.2119341563786008
9165,ULTRA BEVERAGE COMPANY LLP,26291,10.88,1000 Stories Znfdl,15.99,750.0,273,2970.2400000000002,120.0,1918.8,799.5,13.4,68054.7,-1051.4400000000003,-0.35399159663865554,-54.79674796747969,-153.0,0.43956043956043955
4425,MARTIGNETTI COMPANIES,20002,35.33,Soter Vyds Mineral Springs P,52.99,750.0,84,2967.72,91.0,4822.09,3497.34,10.06,144929.24,1854.3700000000003,0.624846683649401,38.45573185071204,7.0,1.0833333333333333
10754,PERFECTA WINES,24363,16.21,Mommessin Les Gr Mises Amour,25.99,750.0,183,2966.43,42.0,1091.58,831.68,4.64,28720.52,-1874.85,-0.6320223298712594,-171.75562029351948,-141.0,0.22950819672131148
9552,M S WALKER INC,27164,17.64,Guillaume Vrignaud Chablis,26.99,750.0,168,2963.52,25.0,674.75,377.85999999999996,2.77,55551.82,-2288.77,-0.7723146798401901,-339.20266765468693,-143.0,0.1488095238095238
4425,MARTIGNETTI COMPANIES,23192,41.72,Martinelli Bondi Home Pnt Nr,62.99,750.0,71,2962.12,97.0,6110.03,1385.78,10.88,144929.24,3147.91,1.0627219694002943,51.52036896709181,26.0,1.3661971830985915
9552,M S WALKER INC,607,5.74,Schmitt Sohne Funf Rsl,8.49,750.0,516,2961.8399999999997,463.0,4538.37,3405.53,51.15,55551.82,1576.5300000000002,0.5322806093509441,34.737802338725146,-53.0,0.8972868217054264
4425,MARTIGNETTI COMPANIES,21105,19.6,Ken Volk Pnt Nr Cuvee St Mar,29.99,750.0,151,2959.6,178.0,5493.22,4368.57,19.64,144929.24,2533.6200000000003,0.8560683876199487,46.12267486101049,27.0,1.1788079470198676
10754,PERFECTA WINES,27015,61.64,Dom la Vougeraie La Justice,89.99,750.0,48,2958.72,10.0,899.9,719.92,1.11,28720.52,-2058.8199999999997,-0.6958482046290287,-228.78319813312586,-38.0,0.20833333333333334
4425,MARTIGNETTI COMPANIES,18797,8.06,Hess Shirttail Crk Vyd Chard,12.49,750.0,367,2958.02,307.0,3834.43,824.34,34.47,144929.24,876.4099999999999,0.29628264852840747,22.85633066713957,-60.0,0.8365122615803815
9552,M S WALKER INC,22054,211.03,Lokoya Spring Mtn Cab Svgn,324.99,750.0,14,2954.42,14.0,4549.860000000001,1299.96,1.58,55551.82,1595.4400000000005,0.5400180069184478,35.065694329056285,0.0,1.0
8004,SAZERAC CO INC,9090,18.93,Harmon Buffalo Trace Barrel,24.99,750.0,156,2953.08,156.0,3898.44,74.97,122.85,50293.62,945.3600000000001,0.3201267828843107,24.249699879951983,0.0,1.0
10754,PERFECTA WINES,25258,8.72,Ch Maine d'Arman Cote Bourg,12.99,750.0,337,2938.64,316.0,3867.04,2724.28,34.95,28720.52,928.4000000000001,0.315928456701059,24.008026811204438,-21.0,0.9376854599406528
7153,PINE STATE TRADING CO,21034,36.73,Cyrus Cab Svgn Alex Vly,54.99,750.0,80,2938.4,65.0,3563.35,3014.4500000000003,7.15,15884.82,624.9499999999998,0.2126837734821671,17.538271570291997,-15.0,0.8125
90047,CRUSH WINES,27005,40.81,Ghost Block Est Cab Svgn,59.99,750.0,72,2938.32,35.0,2099.65,1499.75,3.87,1457.73,-838.6700000000001,-0.2854250047646274,-39.943323887314556,-37.0,0.4861111111111111
4425,MARTIGNETTI COMPANIES,21277,13.79,Nicholson Ranch Chard Son Ct,19.99,750.0,213,2937.27,1497.0,29436.03,14410.679999999998,166.66,144929.24,26498.76,9.021560837103841,90.02151445014833,1284.0,7.028169014084507
10754,PERFECTA WINES,25254,8.44,Ch des Perligues Graves,12.99,750.0,348,2937.12,221.0,2770.79,2049.37,24.41,28720.52,-166.32999999999993,-0.05663030451598843,-6.002981099253279,-127.0,0.6350574712643678
9552,M S WALKER INC,14436,7.87,Byron Santa Barbara Chard,14.99,750.0,373,2935.5099999999998,170.0,2422.3,1624.8600000000001,18.84,55551.82,-513.2099999999996,-0.17482822405646706,-21.186888494406126,-203.0,0.45576407506702415
9165,ULTRA BEVERAGE COMPANY LLP,2874,51.46,Hirsch 20 Yr American Whisky,69.99,750.0,57,2933.22,572.0,28994.28,7658.54,450.57,68054.7,26061.059999999998,8.884795548918936,89.88345287415311,515.0,10.035087719298245
7153,PINE STATE TRADING CO,11771,19.17,Palagetto Sottobosco Rosso,29.99,750.0,153,2933.0099999999998,122.0,3557.7799999999997,2694.08,13.47,15884.82,624.77,0.21301325259716128,17.56066985592139,-31.0,0.7973856209150327
3960,DIAGEO NORTH AMERICA INC,913,10.58,Smirnoff Raspberry Vodka,14.49,1000.0,277,2930.66,259.0,3752.91,1883.7,271.95,257032.07,822.25,0.2805681996546853,21.909664766807623,-18.0,0.9350180505415162
9165,ULTRA BEVERAGE COMPANY LLP,25895,9.39,JeanJean Terrasses Larzac 13,13.99,750.0,312,2929.6800000000003,79.0,1105.21,951.32,8.7,68054.7,-1824.4700000000003,-0.6227540209169602,-165.07903475357625,-233.0,0.2532051282051282
653,STATE WINE & SPIRITS,35075,7.58,Clos LaChance Chard,10.99,750.0,386,2925.8799999999997,391.0,5112.09,3606.2200000000003,43.24,8014.9800000000005,2186.2100000000005,0.7471974243646359,42.76548339328925,5.0,1.0129533678756477
9165,ULTRA BEVERAGE COMPANY LLP,3239,7.8,Seagram's Red Berry Vodka,9.99,750.0,375,2925.0,560.0,5349.4,2924.52,441.52,68054.7,2424.3999999999996,0.8288547008547007,45.32097057613937,185.0,1.4933333333333334
1703,ALISA CARR BEVERAGES,90013,64.93,Ch Leoville Barton 12 St Jul,99.99,750.0,45,2921.85,109.0,10898.91,3599.64,12.200000000000001,172.0,7977.0599999999995,2.7301401509317724,73.19135583283098,64.0,2.422222222222222
17033,SEA BREEZE CELLARS LLC,685,32.46,Caravan Cab Svgn,49.99,750.0,90,2921.4,207.0,10347.93,6648.67,22.92,549.55,7426.530000000001,2.54211337030191,71.76826669681763,117.0,2.3
9552,M S WALKER INC,26518,4.82,Solimar Vinho Verde Branco,6.99,750.0,605,2916.1000000000004,422.0,2949.78,1195.29,47.09,55551.82,33.679999999999836,0.011549672507801458,1.141780064953991,-183.0,0.6975206611570248
9744,FREDERICK WILDMAN & SONS,26690,17.23,Dom Faiveley Mercry Rouge 14,24.99,750.0,169,2911.87,97.0,2424.0299999999997,1474.4099999999999,10.77,3999.93,-487.84000000000015,-0.16753495176639072,-20.125163467448843,-72.0,0.5739644970414202
10754,PERFECTA WINES,36000,8.44,Fanal Madeira Rainwater,15.99,750.0,345,2911.8,293.0,3806.07,3078.63,32.3,28720.52,894.27,0.3071193076447558,23.49588946078238,-52.0,0.8492753623188406
9165,ULTRA BEVERAGE COMPANY LLP,26485,8.27,Vivanco Rose,11.99,750.0,352,2911.04,335.0,4016.65,2757.7000000000003,37.07,68054.7,1105.6100000000001,0.3797989721886337,27.525674380391624,-17.0,0.9517045454545454
4425,MARTIGNETTI COMPANIES,25621,5.36,Forest Glen Cab Svgn Cal,10.99,750.0,543,2910.48,566.0,5368.34,1858.95,63.16,144929.24,2457.86,0.8444861328715538,45.78435792069802,23.0,1.0423572744014733
9815,WINE GROUP INC,6592,6.03,Almaden Chard Cal,8.99,1500.0,482,2906.46,549.0,4935.51,1519.31,122.92,27100.41,2029.0500000000002,0.6981172973307735,41.111252940425615,67.0,1.1390041493775933
9165,ULTRA BEVERAGE COMPANY LLP,2141,48.4,Loch Lomond 12 Yr,60.99,750.0,60,2904.0,12.0,731.88,670.89,9.47,68054.7,-2172.12,-0.7479752066115702,-296.786358419413,-48.0,0.2
480,BACARDI USA INC,2200,10.78,Bonnie Rose Spiced Apple,19.99,750.0,269,2899.82,493.0,7419.07,3776.5,388.63,89286.27,4519.25,1.5584588008910898,60.913969001505585,224.0,1.8327137546468402
6785,PALM BAY INTERNATIONAL INC,26681,4.76,Villa Novare Valpol Ripasso,6.99,750.0,609,2898.84,609.0,4256.91,251.64000000000001,68.46,13605.41,1358.0699999999997,0.4684873949579831,31.902718168812584,0.0,1.0
1587,VINEYARD BRANDS INC,46217,4.72,Cono Sur Chard Cntrl Vly,6.99,750.0,614,2898.08,668.0,5488.32,2384.1,74.5,6070.09,2590.24,0.8937779495390051,47.19549880473441,54.0,1.0879478827361564
9552,M S WALKER INC,16894,82.75,El Nido 12 Tinto Jumilla,119.99,750.0,35,2896.25,22.0,2639.78,1559.87,2.45,55551.82,-256.4699999999998,-0.08855243849805776,-9.71558235913598,-13.0,0.6285714285714286
653,STATE WINE & SPIRITS,2087,25.18,Uncle Val's Peppered Gin,36.99,750.0,115,2895.7000000000003,355.0,9812.449999999999,6600.639999999999,279.87,8014.9800000000005,6916.749999999998,2.388627965604171,70.48953115684665,240.0,3.0869565217391304
4425,MARTIGNETTI COMPANIES,20913,32.89,Benton Lane First Class Pnt,49.99,750.0,88,2894.32,19.0,949.8100000000001,799.84,2.09,144929.24,-1944.5100000000002,-0.6718365626468393,-204.72620839957466,-69.0,0.2159090909090909
9165,ULTRA BEVERAGE COMPANY LLP,8525,5.88,Fetzer Sundial Chard,8.99,750.0,492,2892.96,471.0,5046.29,172.84,52.98,68054.7,2153.33,0.7443345224268569,42.67154681954465,-21.0,0.9573170731707317
7255,PSP WINES,24847,7.53,Mureda Cab Svgn Organic,10.99,750.0,384,2891.52,149.0,1339.51,863.04,16.53,648.71,-1552.01,-0.5367453795927402,-115.86400997379639,-235.0,0.3880208333333333
10050,Russian Standard Vodka,3349,0.71,Russian Standard Vodka,0.99,50.0,4072,2891.12,8640.0,8553.6,2338.38,449.99,732.6,5662.4800000000005,1.958576606989679,66.19996258885148,4568.0,2.1218074656188604
4425,MARTIGNETTI COMPANIES,45860,3.44,Canella Prosecco,4.99,187.0,840,2889.6,864.0,4311.360000000001,484.03000000000003,24.16,144929.24,1421.7600000000007,0.49202657807308997,32.97706524159431,24.0,1.0285714285714285
1587,VINEYARD BRANDS INC,44207,6.2,Neil Ellis Sincerely Svgn Bl,8.99,750.0,466,2889.2000000000003,455.0,4544.45,2576.42,50.550000000000004,6070.09,1655.2499999999995,0.5729094559047485,36.42354960446258,-11.0,0.9763948497854077
653,STATE WINE & SPIRITS,16753,6.7,Pennywise Pnt Nr,9.99,750.0,431,2887.7000000000003,462.0,5388.38,3124.31,51.300000000000004,8014.9800000000005,2500.68,0.8659763825882189,46.40875365137573,31.0,1.0719257540603249
1392,CONSTELLATION BRANDS INC,6762,4.51,Paul Masson Chablis,6.99,1500.0,640,2886.4,611.0,4827.889999999999,1207.48,137.43,79528.99,1941.4899999999993,0.6726337305986694,40.21404795883915,-29.0,0.9546875
5992,MCCORMICK DISTILLING CO,976,7.47,McCormick Gold Label Bourbon,9.49,1000.0,386,2883.42,421.0,3995.29,1357.07,442.05,1567.85,1111.87,0.3856080626478279,27.829519258927384,35.0,1.0906735751295338
2000,SOUTHERN WINE & SPIRITS NE,24313,480.51,Ch Cheval Bl 12 St-Emilion,739.99,750.0,6,2883.06,6.0,4439.94,1479.98,0.68,19016.59,1556.8799999999997,0.5400095731618487,35.06533872079352,0.0,1.0
12331,STELLAR IMPORTING CO LLC,17473,5.62,Loukatos Retsina,9.49,1000.0,513,2883.06,666.0,6316.34,3802.4900000000002,99.89999999999999,119.23,3433.28,1.1908458374088642,54.355528676417045,153.0,1.2982456140350878
10754,PERFECTA WINES,39718,40.53,Calera Mills Vyd Pnt Nr,59.99,750.0,71,2877.63,77.0,5075.23,2897.56,8.56,28720.52,2197.5999999999995,0.7636840038503906,43.300500666964844,6.0,1.0845070422535212
4425,MARTIGNETTI COMPANIES,23074,13.69,Madrigal Cab Svgn,19.99,750.0,210,2874.9,723.0,14452.269999999999,4617.19,80.87,144929.24,11577.369999999999,4.027051375700024,80.1076232315062,513.0,3.442857142857143
10754,PERFECTA WINES,26461,15.12,Golan Heights Yarden Chard,22.99,750.0,190,2872.8,98.0,2145.02,1416.35,10.86,28720.52,-727.7800000000002,-0.2533347257031468,-33.928821176492534,-92.0,0.5157894736842106
17035,PERNOD RICARD USA,24705,7.84,Kenwood Merlot Sonoma,12.99,750.0,366,2869.44,237.0,3328.63,1346.07,26.5,123780.22,459.19000000000005,0.1600277406044385,13.795164977783653,-129.0,0.6475409836065574
4425,MARTIGNETTI COMPANIES,18601,12.41,Bocelli Prosecco,18.99,750.0,231,2866.7099999999996,249.0,4728.509999999999,3456.18,27.53,144929.24,1861.7999999999997,0.6494552989315278,39.37392540144781,18.0,1.077922077922078
3960,DIAGEO NORTH AMERICA INC,731,20.6,Black & White Scotch,26.99,1750.0,139,2863.4,129.0,3481.7099999999996,2995.89,237.20000000000002,257032.07,618.3099999999995,0.21593560103373594,17.758802427542776,-10.0,0.9280575539568345
9165,ULTRA BEVERAGE COMPANY LLP,23680,13.42,A Bichot Cremant Brut Rose,21.99,750.0,213,2858.46,173.0,3402.27,2170.8999999999996,19.18,68054.7,543.81,0.19024579668772693,15.983740267527265,-40.0,0.812206572769953
3960,DIAGEO NORTH AMERICA INC,3672,8.26,Shady Fruit Real Ruby Red Gr,11.99,750.0,346,2857.96,731.0,8181.6900000000005,4547.97,575.91,257032.07,5323.7300000000005,1.8627727469943598,65.0688305227893,385.0,2.11271676300578
9552,M S WALKER INC,26813,17.0,Simonnet-Febvre 14 Chablis,24.99,750.0,168,2856.0,7.0,174.93,124.94999999999999,0.78,55551.82,-2681.07,-0.9387500000000001,-1532.6530612244899,-161.0,0.041666666666666664
9815,WINE GROUP INC,23861,5.95,Concannon Founder Chard,8.99,750.0,480,2856.0,429.0,4790.71,1284.8600000000001,48.2,27100.41,1934.71,0.6774194677871148,40.384619398794754,-51.0,0.89375
1392,CONSTELLATION BRANDS INC,42601,5.84,3 Blind Moose Cab Svgn Cal,10.99,750.0,488,2849.92,653.0,6344.47,3522.38,72.66,79528.99,3494.55,1.2261923141702225,55.080250990232436,165.0,1.3381147540983607
4425,MARTIGNETTI COMPANIES,11775,149.99,Diamond Creek Red Rock Cab S,224.99,750.0,19,2849.8100000000004,21.0,4724.79,1799.92,2.3400000000000003,144929.24,1874.9799999999996,0.6579315814036722,39.683880130122176,2.0,1.105263157894737
4425,MARTIGNETTI COMPANIES,26104,105.51,Spottswoode Cab Svgn Napa,152.99,750.0,27,2848.77,62.0,9989.380000000001,5159.68,6.95,144929.24,7140.610000000001,2.506558971064705,71.48201389876047,35.0,2.2962962962962963
9165,ULTRA BEVERAGE COMPANY LLP,21615,4.79,Moonstone Coc Lemongras Sake,6.99,300.0,593,2840.47,545.0,3809.55,2041.0800000000002,23.45,68054.7,969.0800000000004,0.341168891063803,25.43817511254611,-48.0,0.9190556492411467
10754,PERFECTA WINES,43668,33.78,L'Ecole No 41 Perigee Seven,49.99,750.0,84,2837.52,9.0,449.91,349.93,0.99,28720.52,-2387.61,-0.8414425272773408,-530.6861372274456,-75.0,0.10714285714285714
4425,MARTIGNETTI COMPANIES,27196,16.88,Buena Vista Cab Svgn Sonoma,25.99,750.0,168,2835.84,49.0,1273.51,1143.56,5.4,144929.24,-1562.3300000000002,-0.5509231832543444,-122.6790523827846,-119.0,0.2916666666666667
90010,VINEXTRA INC,24548,14.38,Fenouillet Beaumes Terres Ve,20.99,750.0,197,2832.86,95.0,1729.05,1289.29,10.5,524.94,-1103.8100000000002,-0.38964509365093936,-63.83910239727019,-102.0,0.48223350253807107
